GUID,ItemName,ElementName,ElementType,ElementCategory,ElementFamily Name,ElementSystem Classification,CADmep+Service,CADmep+Service Type,ElementFabrication Service Name,ElementSize,ElementNominal Diameter,ElementArea,CADmep+Area,ElementLength,CADmep+Length/Angle,AttributesLength,AutoCadLength,ElementWeight,Tekla QuantityWeight,CADmep+Weight,SDS2_GeneralMember_Net_Weight,Code,Description
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
5966be38-3543-52b7-b914-e1a4acab2160,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
0fdc74c8-026a-5d43-81ed-7dee7dda29fd,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
5c14d269-71da-5e11-b061-6df3b7168727,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
9f23cfd4-78e4-5e6c-9630-9409903a79a0,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
9d1816f4-d5f5-55b5-830a-8a4706427b70,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
5c14d269-71da-5e11-b061-6df3b7168727,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
49a640cf-5d75-5d39-b207-fe4687ed6c1a,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
49a640cf-5d75-5d39-b207-fe4687ed6c1a,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c2dd11c2-bed5-51a0-8703-15e312c60ebf,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
d4903ee0-645a-5bf2-8d39-3e6a313bcf4e,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
5ac46320-cdf2-564b-b035-5f7a4dfa2274,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
220b3295-3fd4-5a46-bdeb-34e93c3fe03d,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
5ac1fa19-94e8-5732-9ec2-19a1f5a85ab4,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
d4903ee0-645a-5bf2-8d39-3e6a313bcf4e,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
34e61ae3-c9b5-522d-81b1-296c3654ab75,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
d4903ee0-645a-5bf2-8d39-3e6a313bcf4e,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
d4903ee0-645a-5bf2-8d39-3e6a313bcf4e,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
b3518c95-0287-5650-94dd-f48ea797e645,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
54990218-94d5-51e2-ad4f-6ee56177e0dc,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
221bc1ab-f317-5118-9a9c-1157317c9c3b,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
551c6416-9b4c-5e83-a80c-b67c371d23ca,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
a4159075-01b6-5cb4-af8f-5f9d4477cc8d,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
1c4a4ff0-70ea-55e2-a052-4f2d37c9473a,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
e02e4410-79e6-5c2b-96c9-588eb54b2dbe,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
551c6416-9b4c-5e83-a80c-b67c371d23ca,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
a4159075-01b6-5cb4-af8f-5f9d4477cc8d,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
b40f9a43-76b1-50dc-9b1d-9b369807bcd7,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
3c4ac8b0-c0a4-5749-ba38-83efde1b33f1,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
753ffdcc-75e9-5f66-96b5-fe2f77ed1e67,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
ef262f31-3cc5-5324-acf8-a1e69c01996d,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
81ba167c-29bc-5561-8486-cbab3bf245bc,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
2d71afaa-33db-5996-9edb-2d8c9c5fb9c4,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
317e0a53-39aa-529f-bf34-37fdf12720bc,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
551c6416-9b4c-5e83-a80c-b67c371d23ca,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
a4159075-01b6-5cb4-af8f-5f9d4477cc8d,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
d77aa51c-5595-58a3-9784-b11d0caa2fe7,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
a1bbccd3-7849-55c3-8b65-e148bc34667e,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
e02e4410-79e6-5c2b-96c9-588eb54b2dbe,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
741f4dbd-f506-5760-b74f-6adfc6b17016,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
55d9afd6-b940-53a0-8ad8-8f6feac2d23b,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
dc56acdd-9b1d-5853-a6a9-4cc4a415743e,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
dc56acdd-9b1d-5853-a6a9-4cc4a415743e,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
6628b19a-5f36-5b13-8e33-bb2f8786f151,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
841250e1-73b8-5f21-a3c9-9e84ef6e2321,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
203ad0c3-a293-513d-80b2-a7035dd8017f,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
e02e4410-79e6-5c2b-96c9-588eb54b2dbe,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
beb523ef-d0ed-593c-bca4-340472bde51e,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
5c14d269-71da-5e11-b061-6df3b7168727,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
a9891a5b-4617-5bfa-b562-954ded14d4df,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
a4159075-01b6-5cb4-af8f-5f9d4477cc8d,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
a3fdb9dd-c90d-5511-8e1d-6edd671621ee,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
5ac1fa19-94e8-5732-9ec2-19a1f5a85ab4,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
5ac1fa19-94e8-5732-9ec2-19a1f5a85ab4,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
e02e4410-79e6-5c2b-96c9-588eb54b2dbe,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
a8c9ae3b-3c8c-5af4-a997-44c5eafc599b,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
a3d54334-401e-57ea-b2e2-0a4ae00f3405,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
f8d8188e-6121-5078-82a5-993c2f96e772,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
6d0d5a69-12cf-556f-a961-a20c5cb740d9,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
e02e4410-79e6-5c2b-96c9-588eb54b2dbe,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
7ddeeca6-cc06-5466-b74d-4a6b226e0bc5,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
8ef80f4b-2130-543d-ac14-9a8c8b6583d7,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
5c14d269-71da-5e11-b061-6df3b7168727,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
34d544eb-8578-5e93-9c31-b68f5fd1b5b0,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
d469f31f-4c85-5ed3-a31a-282915a9ca70,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
317e0a53-39aa-529f-bf34-37fdf12720bc,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
2cf7b00c-343b-5049-b7e8-2088e42f2029,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
e02e4410-79e6-5c2b-96c9-588eb54b2dbe,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
e02e4410-79e6-5c2b-96c9-588eb54b2dbe,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
20336a24-2d8d-5d32-af8e-c35063d39788,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
18754193-8b2a-5f40-b1d4-353a34c43180,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
8980fdb1-9d54-5e89-9091-79f2f632315a,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
61006ed0-a02f-51e8-b00d-3f8d70480267,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
14bf64ac-466d-5c2b-9231-168af17e1649,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
48c0c57a-f648-5ab9-8811-6960b432f81e,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
e4f11931-e8f9-5518-b0b5-50ba5aadabfa,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
f2a9fedf-0d4d-53e6-9873-17f97256dd05,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
8ccc2c42-b0c6-5652-a275-800375f5c414,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
c3db5ab3-a5f1-5efe-8f31-d2831ea75717,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
d675505e-cc68-5592-8c13-42b742c3da2e,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
5ac1fa19-94e8-5732-9ec2-19a1f5a85ab4,SPRINKLER SYSTEM_FITTINGS,,,,,,,,,,,,,,,,,,,,,21 13 19,Preaction Sprinkler Systems
